newest_detection,Month,Quarter,DOY,confidence,num_fires,centroid.latitude,centroid.longitude
2020-09-24T13:31:06+00:00,September,Q3,268,0.5,9,-12.49723889,36.34642711
2020-09-27T13:25:28+00:00,September,Q3,271,0.5,26,-12.60984582,36.18095814
2020-09-26T14:04:32+00:00,September,Q3,270,0.5,19,-12.638035,36.693473
2020-09-27T12:32:40+00:00,September,Q3,271,0.5,12,-12.5565806,36.1517071
2020-09-26T12:54:49+00:00,September,Q3,270,0.5,37,-11.96051878,36.78554535
2020-09-27T13:25:32+00:00,September,Q3,271,0.5,16,-12.2725006,36.59712
2020-09-27T00:50:49+00:00,September,Q3,271,0.75,114,-11.91637874,36.58489773
2020-09-27T13:25:37+00:00,September,Q3,271,0.5,102,-12.1689163,35.88357259
2020-09-25T13:12:36+00:00,September,Q3,269,0.5,10,-12.4751785,36.0963871
2020-09-26T12:54:45+00:00,September,Q3,270,0.5,6,-12.08442783,36.92759467
2020-10-07T01:07:38+00:00,October,Q4,281,0.75,445,-12.04174281,37.63976536
2020-09-30T01:27:15+00:00,September,Q3,274,0.5,26,-12.5466685,36.4989435
2020-09-26T14:04:33+00:00,September,Q3,270,0.5,13,-12.35127085,36.42040015
2020-10-01T12:06:38+00:00,October,Q4,275,0.75,295,-12.08291809,36.69838918
2020-09-27T13:25:33+00:00,September,Q3,271,0.75,50,-12.26785589,36.3777206
2020-09-25T13:12:42+00:00,September,Q3,269,0.5,117,-12.29602914,35.90145081
2020-09-28T13:07:08+00:00,September,Q3,272,0.75,123,-11.74356893,36.06329309
2020-09-25T21:16:46+00:00,September,Q3,269,0.5,5,-12.6639242,36.4507516
2020-09-27T00:50:52+00:00,September,Q3,271,0.5,18,-12.33071817,36.00817189
2020-09-27T13:25:22+00:00,September,Q3,271,0.75,56,-12.66467048,37.5231955
2020-09-27T00:50:52+00:00,September,Q3,271,0.5,15,-12.49431907,36.4347092
2020-09-26T12:54:47+00:00,September,Q3,270,0.5,7,-12.00878529,36.96093586
2020-10-01T01:12:37+00:00,October,Q4,275,0.75,120,-12.46383851,36.45126195
2020-09-26T14:04:34+00:00,September,Q3,270,0.5,25,-12.05518752,36.6230578
2020-09-26T14:04:31+00:00,September,Q3,270,0.5,5,-12.842394,36.2550192
2020-09-29T12:47:44+00:00,September,Q3,273,0.75,19,-12.681539,36.30308563
2020-09-27T12:32:37+00:00,September,Q3,271,0.5,21,-12.74757019,36.24558348
2020-09-26T14:04:31+00:00,September,Q3,270,0.5,10,-12.7712227,36.3695312
2020-09-27T13:25:34+00:00,September,Q3,271,0.5,40,-12.25239925,36.18916573
2020-09-26T14:04:34+00:00,September,Q3,270,0.5,10,-12.2562207,35.9961254
2020-09-27T13:25:37+00:00,September,Q3,271,0.5,8,-11.99707775,36.91687113
2020-10-01T13:00:26+00:00,October,Q4,275,0.75,373,-11.9942561,38.13034975
2020-10-05T13:21:38+00:00,October,Q4,279,0.75,571,-12.79661783,36.52575252
2020-10-03T13:11:36+00:00,October,Q4,277,0.75,164,-12.32451543,36.89030727
2020-09-27T21:15:22+00:00,September,Q3,271,0.75,25,-11.8885474,38.75479392
2020-10-03T09:35:04+00:00,October,Q4,277,0.75,89,-13.06435589,36.16704778
2020-10-07T12:43:19+00:00,October,Q4,281,0.75,79,-12.6155245,36.5918885
2020-10-07T01:07:38+00:00,October,Q4,281,0.75,391,-12.09601452,35.91979463
2020-10-01T12:06:37+00:00,October,Q4,275,0.5,18,-12.6675381,36.5509556
2020-09-28T13:06:56+00:00,September,Q3,272,0.5,40,-12.77719548,36.46316733
2020-10-02T12:39:10+00:00,October,Q4,276,0.75,78,-11.68522036,36.14266045
2020-10-07T00:32:27+00:00,October,Q4,281,0.75,498,-12.92575737,36.21004971
2020-10-12T13:21:45+00:00,October,Q4,286,0.75,221,-11.74858282,36.38692171
2020-10-01T13:00:16+00:00,October,Q4,275,0.5,9,-12.70207988,36.85629325
2020-10-01T01:12:35+00:00,October,Q4,275,0.75,40,-11.83655406,36.36732997
2020-10-01T13:00:19+00:00,October,Q4,275,0.5,12,-12.5873535,36.68926775
2020-10-03T13:11:31+00:00,October,Q4,277,0.75,341,-12.64658128,36.72730744
2020-10-03T13:11:50+00:00,October,Q4,277,0.75,93,-11.7962806,36.71736
2020-09-29T21:35:46+00:00,September,Q3,303,0.5,17,-11.61623653,38.66693306
2020-10-01T01:19:19+00:00,October,Q4,275,0.5,11,-12.32665073,38.473026
2020-09-30T13:30:12+00:00,September,Q3,273,0.5,26,-12.87098858,36.80216185
2020-10-03T13:11:39+00:00,October,Q4,277,0.5,84,-12.189111,37.08457206
2020-10-08T12:21:59+00:00,October,Q4,278,0.75,760,-11.80001666,35.8708435
2020-10-07T01:07:38+00:00,October,Q4,277,0.75,158,-12.3550818,37.86980173
2020-10-01T11:23:55+00:00,October,Q4,275,0.5,5,-12.1340636,36.1531944
2020-10-02T13:27:09+00:00,October,Q4,276,0.5,36,-12.562456,36.621286
2020-10-05T13:21:40+00:00,October,Q4,279,0.5,52,-12.78052836,36.22722955
2020-10-03T13:11:32+00:00,October,Q4,277,0.5,33,-12.66492795,36.2266231
2020-10-07T12:43:18+00:00,October,Q4,281,0.75,674,-12.95124755,36.34379078
2020-10-01T13:00:18+00:00,October,Q4,275,0.5,17,-12.63418941,36.47776229
2020-10-06T13:56:05+00:00,October,Q4,280,0.5,110,-12.48056619,36.22615981
2020-10-07T12:18:09+00:00,October,Q4,281,0.75,181,-12.55811595,36.15634653
2020-10-01T12:06:38+00:00,October,Q4,275,0.5,8,-11.875432,38.73633425
2020-09-30T13:30:13+00:00,September,Q3,274,0.75,118,-12.59159858,37.73129196
2020-10-02T01:03:06+00:00,October,Q4,276,0.5,22,-12.70919332,36.78830518
2020-09-30T13:30:23+00:00,September,Q3,274,0.5,4,-11.8856215,38.6935375
2020-09-30T13:30:21+00:00,September,Q3,274,0.5,21,-12.21377267,37.66047681
2020-10-02T01:03:05+00:00,October,Q4,276,0.5,12,-12.43958733,38.01870658
2020-10-06T13:56:09+00:00,October,Q4,280,0.5,67,-12.37339193,35.97014943
2020-09-30T13:30:23+00:00,September,Q3,274,0.5,11,-12.10517836,37.50472373
2020-09-30T13:30:17+00:00,September,Q3,274,0.5,9,-12.602476,36.28622511
2020-10-01T13:00:19+00:00,October,Q4,275,0.5,20,-12.5750693,36.51613965
2020-10-01T13:00:19+00:00,October,Q4,275,0.5,19,-12.29149658,38.44494621
2020-10-06T13:56:13+00:00,October,Q4,280,0.75,158,-12.16664667,36.09077567
2020-09-30T13:30:27+00:00,September,Q3,274,0.5,11,-12.11300564,36.17805073
2020-10-06T01:27:58+00:00,October,Q4,280,0.75,59,-12.07388114,37.6614085
2020-10-05T13:21:44+00:00,October,Q4,279,0.5,49,-12.62931686,36.060245
2020-10-03T13:11:28+00:00,October,Q4,277,0.5,21,-12.81392669,36.348122
2020-10-04T12:50:36+00:00,October,Q4,278,0.5,35,-12.51336982,36.01500612
2020-10-05T13:21:42+00:00,October,Q4,279,0.75,49,-12.64590362,36.33678962
2020-10-05T13:21:43+00:00,October,Q4,279,0.5,36,-12.59645214,36.37506564
2020-10-04T12:50:33+00:00,October,Q4,278,0.5,62,-12.63047241,36.40995563
2020-10-02T13:27:16+00:00,October,Q4,276,0.5,74,-12.21199984,37.12276514
2020-10-01T13:42:37+00:00,October,Q4,275,0.75,23,-12.27530948,36.10131239
2020-10-02T13:27:04+00:00,October,Q4,276,0.5,19,-12.61544326,37.68396374
2020-10-03T13:11:38+00:00,October,Q4,277,0.5,64,-12.20371507,37.22801809
2020-10-07T13:45:33+00:00,October,Q4,281,0.75,1206,-12.00217148,35.95622981
2020-10-06T01:28:00+00:00,October,Q4,280,0.5,40,-12.53207075,36.366267
2020-10-01T13:42:34+00:00,October,Q4,275,0.5,18,-12.43938139,36.20554472
2020-10-04T12:50:35+00:00,October,Q4,278,0.5,6,-12.574306,36.0165655
2020-10-05T13:21:33+00:00,October,Q4,279,0.75,100,-13.11655125,36.31411738
2020-10-06T13:56:02+00:00,October,Q4,280,0.5,87,-12.54031396,36.63903471
2020-10-03T12:37:57+00:00,October,Q4,277,0.5,11,-12.44556329,36.080259
2020-10-03T00:45:22+00:00,October,Q4,277,0.5,38,-12.48139642,37.99498292
2020-10-03T13:11:30+00:00,October,Q4,277,0.5,54,-12.5085942,37.5328205
2020-10-08T00:36:54+00:00,October,Q4,282,0.5,194,-12.09841462,37.40032085
2020-10-05T12:24:07+00:00,October,Q4,279,0.5,25,-12.19962988,35.97814663
2020-10-05T12:24:05+00:00,October,Q4,279,0.5,82,-12.154714,37.302673
2020-10-02T13:27:14+00:00,October,Q4,276,0.5,19,-12.39348979,36.38560768
2020-10-06T13:56:00+00:00,October,Q4,280,0.5,34,-12.729005,36.253826
2020-10-04T12:50:40+00:00,October,Q4,278,0.5,13,-12.15577178,37.032263
2020-10-03T02:22:31+00:00,October,Q4,277,0.75,25,-12.86145884,36.86436828
2020-10-06T13:56:03+00:00,October,Q4,280,0.75,89,-12.53365743,36.43907208
2020-10-05T12:39:46+00:00,October,Q4,279,0.5,13,-12.70732513,36.0864405
2020-10-06T13:56:02+00:00,October,Q4,280,0.5,24,-12.58144214,36.32558957
2020-10-02T13:27:06+00:00,October,Q4,276,0.75,26,-12.83305027,36.08814973
2020-10-06T13:56:20+00:00,October,Q4,280,0.75,133,-11.7715027,36.16996391
2020-10-04T12:50:48+00:00,October,Q4,278,0.5,26,-11.7512585,36.70655758
2020-10-03T21:29:05+00:00,October,Q4,277,0.5,9,-12.41652389,36.16763411
2020-10-04T12:50:36+00:00,October,Q4,278,0.5,9,-12.47310078,36.19109756
2020-10-04T12:50:49+00:00,October,Q4,278,0.75,35,-11.48868949,38.10984414
2020-10-04T00:22:31+00:00,October,Q4,278,0.5,23,-11.82567604,36.29932678
2020-10-05T13:21:57+00:00,October,Q4,279,0.5,12,-12.02563178,36.10060767
2020-10-04T12:50:40+00:00,October,Q4,278,0.75,26,-12.23910635,36.35619038
2020-10-04T00:22:31+00:00,October,Q4,278,0.5,20,-12.29845285,38.08737755
2020-10-04T12:50:34+00:00,October,Q4,278,0.5,10,-12.5747298,36.199467
2020-10-05T12:39:46+00:00,October,Q4,279,0.5,13,-12.579164,36.45509343
2020-10-05T13:21:41+00:00,October,Q4,279,0.5,36,-12.68724714,36.36256338
2020-10-03T13:11:30+00:00,October,Q4,277,0.5,12,-12.71476667,36.42933508
2020-10-06T13:55:57+00:00,October,Q4,280,0.75,28,-12.84928033,36.44271811
2020-10-04T12:46:34+00:00,October,Q4,278,0.5,15,-13.06129333,36.60764887
2020-10-06T13:56:13+00:00,October,Q4,280,0.5,23,-12.015333,37.03891775
2020-10-04T01:53:33+00:00,October,Q4,280,0.5,7,-11.68623571,36.72090614
2020-10-07T00:52:21+00:00,October,Q4,281,0.75,151,-12.17605635,36.95988015
2020-10-03T13:11:40+00:00,October,Q4,277,0.5,53,-12.16625092,37.14626523
2020-10-05T12:24:05+00:00,October,Q4,279,0.5,27,-12.33565829,35.92772671
2020-10-05T12:39:49+00:00,October,Q4,279,0.75,21,-11.86850424,36.3997621
2020-10-12T13:21:44+00:00,October,Q4,286,0.75,384,-12.02420886,36.81128942
2020-10-06T13:56:06+00:00,October,Q4,280,0.75,116,-12.21944463,37.36966897
2020-10-05T13:21:49+00:00,October,Q4,279,0.75,63,-12.05950135,37.84162262
2020-10-11T21:15:16+00:00,October,Q4,285,0.75,438,-12.34142252,37.74029826
2020-10-06T12:05:14+00:00,October,Q4,280,0.5,19,-12.17672694,36.81762294
2020-10-06T13:56:02+00:00,October,Q4,280,0.75,53,-12.43719533,37.5429202
2020-10-09T12:55:16+00:00,October,Q4,283,0.75,252,-11.901613,36.92415655
2020-10-06T13:56:10+00:00,October,Q4,280,0.5,71,-12.1151078,37.17961588
2020-10-07T12:43:21+00:00,October,Q4,281,0.75,67,-12.09134337,36.61150673
2020-10-06T01:27:59+00:00,October,Q4,280,0.5,18,-12.23135389,36.85839656
2020-10-06T13:56:09+00:00,October,Q4,280,0.5,67,-12.28576094,36.25184273
2020-10-06T13:56:08+00:00,October,Q4,280,0.5,41,-12.41965313,35.94249039
2020-10-07T00:52:21+00:00,October,Q4,281,0.5,186,-12.27702237,37.03109702
2020-10-07T01:07:38+00:00,October,Q4,28,0.75,16,-12.13683688,36.19958044
2020-10-12T01:01:03+00:00,October,Q4,286,0.75,130,-12.98699673,36.44961814
2020-10-07T12:43:23+00:00,October,Q4,281,0.5,71,-11.68617232,35.90667996
2020-10-07T00:52:21+00:00,October,Q4,281,0.5,95,-12.07514204,36.05051279
2020-10-05T13:21:42+00:00,October,Q4,279,0.5,5,-12.663888,36.1059974
2020-10-06T12:05:12+00:00,October,Q4,280,0.75,25,-12.73442644,36.28024248
2020-10-06T13:55:54+00:00,October,Q4,280,0.5,34,-13.0621845,36.405971
2020-10-05T13:21:51+00:00,October,Q4,279,0.5,25,-12.21262272,36.8207072
2020-10-07T01:07:39+00:00,October,Q4,281,0.5,54,-12.3081262,36.37769391
2020-10-12T13:21:42+00:00,October,Q4,286,0.75,1326,-13.12328956,36.49412168
2020-10-08T13:13:59+00:00,October,Q4,282,0.75,107,-12.198543,36.7697105
2020-10-10T13:30:04+00:00,October,Q4,284,0.75,54,-12.8249115,36.60137434
2020-10-11T01:18:50+00:00,October,Q4,285,0.5,15,-12.483105,36.55841309
2020-10-10T12:39:53+00:00,October,Q4,284,0.75,88,-11.90000019,37.27435014
2020-10-07T01:07:37+00:00,October,Q4,281,0.75,19,-11.65088889,36.11522737
2020-10-10T01:55:41+00:00,October,Q4,284,0.5,14,-12.40350942,36.56861808
2020-10-11T13:06:34+00:00,October,Q4,285,0.5,54,-12.01668708,37.23356502
2020-10-12T13:21:42+00:00,October,Q4,286,0.75,66,-13.02290444,36.28419344
2020-10-11T21:15:17+00:00,October,Q4,285,0.75,213,-12.52707919,37.81665278
2020-10-11T13:06:37+00:00,October,Q4,285,0.5,68,-11.59880924,38.32012526
2020-10-11T21:15:16+00:00,October,Q4,285,0.5,13,-11.62786277,38.38214923
2020-10-12T13:21:43+00:00,October,Q4,286,0.75,33,-12.55814237,36.14225815
2020-10-12T01:01:03+00:00,October,Q4,286,0.75,23,-12.24167309,36.21994765
2020-10-11T13:06:29+00:00,October,Q4,285,0.5,27,-12.335757,37.69356448
2020-10-12T12:30:07+00:00,October,Q4,286,0.5,15,-12.48927167,37.9241896
2020-10-11T13:06:39+00:00,October,Q4,285,0.5,6,-11.519928,37.90705483
2020-10-12T01:01:03+00:00,October,Q4,286,0.5,26,-11.71448738,36.03580919
2020-10-11T21:15:16+00:00,October,Q4,285,0.5,10,-12.7943955,36.4978337
2020-10-12T13:21:43+00:00,October,Q4,286,0.75,96,-12.45190022,36.61875329
2020-10-12T13:21:42+00:00,October,Q4,286,0.75,97,-12.61296019,37.36597363
2020-10-12T01:01:02+00:00,October,Q4,286,0.5,9,-11.80356989,37.89569778
2020-10-11T13:06:44+00:00,October,Q4,285,0.5,21,-11.54018871,35.95386781
2020-10-12T13:21:42+00:00,October,Q4,286,0.5,17,-12.98669906,36.21694247
2020-10-11T13:06:21+00:00,October,Q4,285,0.5,11,-13.128893,36.35515564
2020-10-12T13:21:43+00:00,October,Q4,286,0.75,8,-12.66861763,36.19468913
2020-10-12T13:21:43+00:00,October,Q4,286,0.5,31,-12.47103135,37.49862765
2020-10-11T21:50:56+00:00,October,Q4,285,0.75,15,-12.06720673,36.93552687
2020-10-12T09:47:33+00:00,October,Q4,286,0.5,8,-12.16276063,36.90349038
2020-10-15T13:33:32+00:00,October,Q4,289,0.5,44,-11.86591684,36.91776145
2020-10-15T13:33:26+00:00,October,Q4,289,0.5,15,-13.1350774,36.27588953
2020-10-19T13:12:56+00:00,October,Q4,293,0.5,16,-12.17469206,38.30105825
2020-10-18T13:27:59+00:00,October,Q4,292,0.5,15,-12.5023684,37.8783648
2020-10-19T13:12:53+00:00,October,Q4,293,0.75,35,-12.4819548,37.81546066
2020-10-21T13:35:27+00:00,October,Q4,295,0.5,6,-12.619184,36.1566812
2020-10-19T00:46:34+00:00,October,Q4,293,0.5,6,-12.2806705,38.33622533
2020-10-21T12:25:08+00:00,October,Q4,295,0.5,20,-12.75291927,37.14546453
2020-10-19T13:12:58+00:00,October,Q4,293,0.5,20,-12.140256,37.61570455
2020-10-20T00:23:36+00:00,October,Q4,294,0.5,26,-12.58860719,37.66202719
2020-10-21T13:35:31+00:00,October,Q4,295,0.5,21,-12.03536865,37.08302395
2020-10-23T12:46:19+00:00,October,Q4,297,0.5,13,-12.688597,36.20160033
2020-10-21T12:25:15+00:00,October,Q4,295,0.5,9,-11.57643956,36.09227222
2020-10-22T13:09:33+00:00,October,Q4,296,0.5,40,-13.02690144,36.33215269
2020-10-21T13:35:23+00:00,October,Q4,295,0.5,54,-13.02304539,36.3760438
2020-10-22T13:04:17+00:00,October,Q4,296,0.5,24,-12.59544804,36.38876243
2020-10-21T13:35:32+00:00,October,Q4,295,0.5,9,-11.79181467,38.15488267
2020-10-21T13:35:25+00:00,October,Q4,295,0.5,8,-12.69273438,36.891107
2020-10-22T13:04:19+00:00,October,Q4,296,0.5,18,-12.40769594,36.1947025
2020-10-21T13:35:24+00:00,October,Q4,295,0.5,20,-12.8610956,36.26669085
2020-10-30T00:34:21+00:00,October,Q4,304,0.75,396,-11.321206,37.87763188
2020-10-23T13:49:43+00:00,October,Q4,297,0.5,7,-12.25531729,36.35448443
2020-10-23T13:49:41+00:00,October,Q4,297,0.5,4,-12.56359275,36.6203435
2020-10-24T01:07:07+00:00,October,Q4,298,0.5,8,-11.83160688,37.9655345
2020-10-24T21:23:32+00:00,October,Q4,298,0.5,3,-12.92189033,36.321204
2020-10-26T13:28:12+00:00,October,Q4,300,0.5,10,-12.5955604,37.4587178
2020-10-29T12:27:19+00:00,October,Q4,303,0.75,71,-12.55694912,37.386743
2020-10-29T13:18:28+00:00,October,Q4,303,0.5,12,-12.31491542,37.30658033
2020-10-31T12:39:07+00:00,October,Q4,305,0.5,14,-12.99948317,36.40600833
2020-11-06T13:23:51+00:00,November,Q4,311,1,100,-11.8068578,37.84741212
2020-11-06T13:23:48+00:00,November,Q4,311,1,257,-12.18776399,38.34893435
2020-11-12T13:04:20+00:00,November,Q4,317,1,378,-11.82705402,38.32169523
2020-11-04T13:11:19+00:00,November,Q4,309,0.75,84,-11.88304663,38.23535455
2020-11-04T12:16:24+00:00,November,Q4,309,0.75,172,-11.84608451,37.81548713
2020-11-04T00:48:14+00:00,November,Q4,309,0.5,18,-12.92401328,36.60074867
2020-11-04T13:11:19+00:00,November,Q4,309,0.5,10,-12.0942772,37.0735679
2020-11-05T12:45:14+00:00,November,Q4,310,1,68,-11.47138261,38.05391916
2020-11-03T13:27:30+00:00,November,Q4,308,0.5,13,-11.92959769,36.322966
2020-11-09T12:25:42+00:00,November,Q4,314,1,417,-12.09112764,38.12826826
2020-11-05T01:50:01+00:00,November,Q4,310,0.75,209,-11.86213478,37.81955452
2020-11-08T12:42:49+00:00,November,Q4,313,1,325,-12.26757961,38.38463654
2020-11-05T21:09:00+00:00,November,Q4,310,0.75,39,-11.91252487,36.3896039
2020-11-09T14:01:47+00:00,November,Q4,314,1,182,-13.0145704,36.35234698
2020-11-13T12:49:28+00:00,November,Q4,318,1,252,-11.54721905,35.88647214
2020-11-08T01:02:27+00:00,November,Q4,313,1,204,-13.08870388,36.48951588
2020-11-07T13:36:35+00:00,November,Q4,312,0.75,153,-11.71160083,36.39949686
2020-11-09T00:48:26+00:00,November,Q4,314,1,522,-11.82635347,37.76291323
2020-11-07T01:16:25+00:00,November,Q4,312,0.5,16,-12.44937938,37.93254106
2020-11-07T01:16:24+00:00,November,Q4,312,1,72,-11.50134569,38.05012496
2020-11-07T13:36:29+00:00,November,Q4,312,0.5,23,-12.76122452,36.68639761
2020-11-06T13:23:48+00:00,November,Q4,311,0.5,6,-12.48809317,36.174391
2020-11-13T01:14:29+00:00,November,Q4,318,1,231,-12.24188119,37.60085581
2020-11-07T21:00:17+00:00,November,Q4,312,0.75,102,-12.53735992,37.60866741
2020-11-10T12:52:38+00:00,November,Q4,315,0.5,62,-12.82082723,36.70640806
2020-11-10T12:52:41+00:00,November,Q4,315,0.75,91,-12.13290403,37.11705494
2020-11-11T13:26:09+00:00,November,Q4,316,0.5,8,-12.15291638,37.01711025
2020-11-11T13:26:10+00:00,November,Q4,316,0.5,6,-11.61011483,38.03851667
2020-11-12T03:27:34+00:00,November,Q4,317,0.75,19,-12.12747463,37.13730916
2020-11-14T00:36:30+00:00,November,Q4,319,1,84,-11.90035864,36.89547812
2020-11-13T12:49:28+00:00,November,Q4,318,0.75,188,-11.84045043,36.71965486
2020-11-13T12:49:28+00:00,November,Q4,318,0.75,21,-11.90246319,36.73241714
2020-11-12T21:23:31+00:00,November,Q4,317,0.5,13,-11.90352731,36.71176
2020-11-19T12:37:52+00:00,November,Q4,324,1,222,-12.21343833,38.41646567
2020-11-20T00:26:17+00:00,November,Q4,325,1,289,-11.86183863,36.75253825
2020-11-15T13:01:58+00:00,November,Q4,320,0.5,14,-13.129506,36.33642279
2020-11-16T13:32:53+00:00,November,Q4,321,0.75,64,-12.486681,37.45519767
2020-11-17T12:33:12+00:00,November,Q4,322,0.5,9,-11.62051589,38.05488678
2020-11-21T02:20:33+00:00,November,Q4,326,0.5,30,-12.21315725,36.4739885
2020-11-19T13:29:47+00:00,November,Q4,324,0.75,88,-12.28866702,36.49886329
2020-11-19T08:55:31+00:00,November,Q4,324,0.75,46,-11.8975548,36.7390395
2020-11-20T13:07:59+00:00,November,Q4,325,0.75,55,-11.88359353,36.740885
2020-11-21T12:47:10+00:00,November,Q4,326,0.5,27,-12.00476089,38.16013711
2020-11-27T01:28:30+00:00,November,Q4,332,0.75,508,-12.23380706,36.98146565
2020-11-24T00:54:48+00:00,November,Q4,329,1,98,-11.64823254,38.34999334
2020-11-27T01:28:30+00:00,November,Q4,332,1,229,-11.89781094,36.60719272
2020-11-27T01:28:29+00:00,November,Q4,332,0.75,69,-13.08312244,36.35351984
2020-11-27T01:15:19+00:00,November,Q4,332,0.75,53,-12.16364306,36.83006808
2020-11-27T01:28:30+00:00,November,Q4,332,0.5,54,-11.90402954,36.6023008
2020-11-27T01:01:35+00:00,November,Q4,332,0.75,12,-12.45213433,36.4307655
2020-11-27T01:28:30+00:00,November,Q4,332,0.5,317,-12.23756377,36.96950315
2020-11-27T01:28:30+00:00,November,Q4,332,0.5,191,-11.9450605,37.00471703
2020-11-27T01:28:11+00:00,November,Q4,332,0.75,88,-13.06469716,36.3814772
2020-11-27T01:28:12+00:00,November,Q4,332,0.5,9,-11.58698144,36.05593978
2020-11-27T01:28:29+00:00,November,Q4,332,0.5,41,-12.90354936,36.69318828
2020-11-28T13:09:02+00:00,November,Q4,333,0.5,9,-12.37725856,38.34459389
2020-11-28T01:17:58+00:00,November,Q4,333,0.5,55,-12.1294448,37.09577975
2020-11-27T01:34:30+00:00,November,Q4,332,0.5,337,-11.93722644,37.01284109
2020-11-30T13:31:51+00:00,November,Q4,335,1,1042,-11.87580777,37.06758923
2020-11-28T12:23:36+00:00,November,Q4,333,0.75,71,-12.00856923,36.92138606
2020-11-29T00:56:12+00:00,November,Q4,334,0.5,97,-11.74876911,36.44384689
2020-11-28T13:09:02+00:00,November,Q4,333,0.5,59,-12.10288005,37.10634017
2020-11-29T12:52:57+00:00,November,Q4,334,1,158,-11.81009008,36.38878911
2020-11-30T12:36:33+00:00,November,Q4,335,0.75,14,-11.83771714,36.33176057
2020-11-29T12:52:57+00:00,November,Q4,334,0.5,30,-11.561178,36.08535132
2020-11-30T12:36:33+00:00,November,Q4,335,0.5,16,-12.00790756,36.34342088
2020-11-30T13:31:51+00:00,November,Q4,335,1,459,-12.1315158,36.8606904
2020-11-30T13:31:51+00:00,November,Q4,335,1,203,-12.24246261,36.77628735
2020-11-30T13:31:51+00:00,November,Q4,335,0.5,12,-12.03600858,37.12599875
